trial_id,case,expected,observed,pass,expected_pulses,matched_pulses,missed_pulses,split_pulses,merged_groups,extra_output_pulses,detection_ratio,acquisition_limited_events,fs,source_width_s,latency_min_s,latency_max_s,minimum_valid_width_s,source_amplitude,output_noise,first_event_class,first_event_confidence,first_event_peak,estimated_tau_s,estimated_cutoff_hz
301,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,625000.0,0.0005137313941437628,0.00022566279880693093,0.0027859495846707214,0.00021557998265832868,27.90148988549626,0.09477457736505059,pulse-width collapse,high,28.202622825649115,,
302,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,800000.0,0.00039426396532354544,0.0002327092928020471,0.0020352682787835126,0.000210713161393055,27.869018893602775,0.09459770778517237,pulse-width collapse,high,28.08643752952718,,
303,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,400000.0,0.00028136744396643575,0.00014974624959748363,0.0021522856287915938,0.0001316233259554307,24.337131202327402,0.018310122270406723,pulse-width collapse,high,24.39069823010125,,
304,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,800000.0,0.0002707606432141809,0.00017820522003291763,0.0028180521052034294,0.00013450827180257446,23.01583196981862,0.04889913377870201,pulse-width collapse,high,23.123441935376256,,
305,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,1250000.0,0.00046266524993082486,0.00014977892383077958,0.0024992150628882237,0.00020102457758586735,25.955470147179035,0.06547384725452957,pulse-width collapse,high,26.09956291398953,,
306,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,400000.0,0.0003968575563720116,0.00020993775424879742,0.0027593555165932055,0.00017092281423931166,20.44437781255267,0.07510297757870715,pulse-width collapse,high,20.568573336391804,,
307,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,800000.0,0.0006189882615574899,8.763395309701328e-05,0.002375723001206098,0.0003097527428036038,22.787106577596145,0.11609405641187234,pulse-width collapse,high,23.117937173001714,,
308,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,625000.0,0.00023977777650711164,0.00019214045152517092,0.0020300611168550184,0.00011268416660054344,24.759471402275178,0.02880324843662116,pulse-width collapse,high,24.794580516943103,,
309,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,1000000.0,0.00040045900742452143,0.00016890607632995969,0.002693457035757378,0.00016181080606685112,24.40981247240392,0.025084793289049504,pulse-width collapse,high,24.46160163800083,,
310,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,500000.0,0.0005171796388902872,8.920707412664852e-05,0.0024086535837084494,0.00019902306821694302,27.545433402806395,0.11385454841851216,pulse-width collapse,high,27.818353178735677,,
311,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,500000.0,0.000400983396556976,0.00018029207611743655,0.0024243889513821826,0.00022786146769433963,26.184341643141998,0.01738682455414915,pulse-width collapse,high,26.21776708479736,,
312,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,500000.0,0.00019470353075577967,0.000186317047468718,0.0032777902893286466,0.00010157161241609904,20.769961053833068,0.017008279054963625,pulse-width collapse,high,20.789121706998248,,
313,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,1250000.0,0.0005991925353691062,0.00017916023695224573,0.0026669073471275633,0.0002780417577126738,20.898582861570283,0.025817443222548125,pulse-width collapse,high,20.956369886997706,,
314,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,1250000.0,0.0006636421929196811,0.00021795276197528532,0.002187503118629419,0.0003556130192924707,21.4154338679359,0.06247221264528053,pulse-width collapse,high,21.57605062065722,,
315,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,800000.0,0.00024985262810071446,0.00011562056739091682,0.0029680943478196478,9.989722702257574e-05,20.86529922553205,0.057206272897703345,pulse-width collapse,high,20.979063419352396,,
316,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,625000.0,0.0005231242020024794,0.00012264221126896208,0.0026292248201581865,0.0002414274892792861,20.689597758129146,0.0565705200814152,pulse-width collapse,high,20.77948633295105,,
317,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,500000.0,0.0006479513461355531,9.396568118688988e-05,0.002715712734390356,0.0003263587018195445,22.29465154493743,0.04275772111032573,pulse-width collapse,high,22.401880676435347,,
318,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,400000.0,0.0003625105095939749,0.00013579640761706918,0.003206493000682171,0.0002004607813430735,26.81532430879737,0.07800305476253404,pulse-width collapse,high,26.957844096252252,,
319,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,500000.0,0.0004903869624179922,0.0002392678568403834,0.0026899419072102136,0.00026510366319906976,26.931845517001484,0.09163314788789811,pulse-width collapse,high,27.029945437946882,,
320,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,1250000.0,0.0006678913605446998,0.0001534053058382516,0.002041616682927893,0.0002747151104269945,25.80593280914712,0.09586027355910896,pulse-width collapse,high,26.126450431212074,,
321,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,1000000.0,0.0006868111623626298,0.00022546330625735592,0.0033584337308373317,0.0003378261380804537,22.125476337640347,0.025075862612429493,pulse-width collapse,high,22.200865257753144,,
322,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,625000.0,0.00045140243968515097,8.287312518284882e-05,0.0024046988576557917,0.0002402804048780401,21.694584326930308,0.029663001072750432,pulse-width collapse,high,21.773817940500876,,
323,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,400000.0,0.00042067185894388196,9.592056241292079e-05,0.0030701220448963243,0.00020719378515979365,27.050614367809224,0.024117162652453655,pulse-width collapse,high,27.111959387561644,,
324,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,800000.0,0.000610839892843245,0.00016275251906077684,0.0024880793820191574,0.00028742942823045133,26.747771710658437,0.01971630033686441,pulse-width collapse,high,26.799441306305273,,
325,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,400000.0,0.00043534844505177734,0.00016460729920678727,0.0030162608567198914,0.00024226478310440176,25.87388851932581,0.07018185581321024,pulse-width collapse,high,26.048283357865504,,
326,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,500000.0,0.0005042974252235103,0.00012628359927678527,0.0031720363027745277,0.00019430346042407818,25.141850679479155,0.053426466872535286,pulse-width collapse,high,25.257146897529214,,
327,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,800000.0,0.0002570941526044283,8.834759587578025e-05,0.002940173178138909,0.00014586913275386684,22.84233197902292,0.049496693844929336,pulse-width collapse,high,22.98538434621249,,
328,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,1000000.0,0.0005604535180919613,0.0001821067679087094,0.00307283933564099,0.0002684697992843219,24.922700866276145,0.07287675812395719,pulse-width collapse,high,25.112325329351098,,
329,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,1250000.0,0.00020759990927226842,0.0001043543559182085,0.00302344921341344,0.00010877407530089147,21.209928109437673,0.055162573996729254,pulse-width collapse,high,21.349312853916928,,
330,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,800000.0,0.0002556360852402884,0.0002268868616075624,0.0034390929428598964,0.0001271841825875794,24.14420126263309,0.08944481011985922,pulse-width collapse,high,24.32041985428126,,
331,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,400000.0,0.00034575714429174086,0.00016571250101147134,0.002726424969259787,0.00015412337877997604,24.999725194677797,0.02552853397591139,pulse-width collapse,high,25.06801600254138,,
332,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,1250000.0,0.00030540221833017124,0.00015047255413304427,0.002780474494175988,0.0001421392457029208,24.807098459228285,0.047672963690974166,pulse-width collapse,high,24.9112671994382,,
333,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,1000000.0,0.0005385234044466836,0.00024492641881903167,0.0025525267448388645,0.0002903685527471343,20.6698374261314,0.06908873412418831,pulse-width collapse,high,20.861659519149104,,
334,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,1250000.0,0.0005372451743931249,0.00019928344281151225,0.0024121183986033456,0.0002443110634218969,24.454003698548206,0.04215276081850018,pulse-width collapse,high,24.58432825474929,,
335,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,400000.0,0.0004433432378288802,0.00011906321722043711,0.002384548916568871,0.00020216344613026996,23.642595034492032,0.054740173178126704,pulse-width collapse,high,23.783743052637867,,
336,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,1000000.0,0.0003907767248325357,0.00012555557452258737,0.0020536404575075408,0.00022018271818420633,21.04966261871733,0.0850259916544594,pulse-width collapse,high,21.236386850705244,,
337,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,400000.0,0.00035326356708442763,0.0001546848734567879,0.00232259191159178,0.00018289247366551708,23.22789201047545,0.02361965349078108,pulse-width collapse,high,23.283512850042385,,
338,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,1000000.0,0.00063078502802305,0.0001249284666956829,0.0030154765973977636,0.0002862210782953549,22.37765521045431,0.0654567350973303,pulse-width collapse,high,22.53016252233434,,
339,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,1250000.0,0.0002596988825540657,0.00016680545959718302,0.003292290336210777,0.00012933212210437215,25.51483591121613,0.08228178320521082,pulse-width collapse,high,25.69582017972274,,
340,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,1250000.0,0.00023500866052219953,0.00014469695161907096,0.0029930615681620343,0.00011534714056322732,24.693341252536253,0.11301833399216857,pulse-width collapse,high,24.879930494198558,,
341,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,1000000.0,0.00024340866942860074,8.570862099202899e-05,0.0034298788272155286,0.00012586304285377452,23.85580309267045,0.11757077605616041,pulse-width collapse,high,24.12865547157864,,
342,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,500000.0,0.0006448070670199312,0.00020828238029668608,0.002470876335693734,0.0003328323912517572,21.04672197711637,0.04007531073949552,pulse-width collapse,high,21.154537441854213,,
343,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,500000.0,0.0006211444357711012,9.19205946798457e-05,0.0029075478805279716,0.0002530947124042339,24.260650525521488,0.07941711562045602,pulse-width collapse,high,24.3778819614615,,
344,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,1000000.0,0.00041549413203715636,0.00014853800045294184,0.0033372894766364436,0.00016283586998255833,22.56791678830804,0.09953549006174044,pulse-width collapse,high,22.76575735056446,,
345,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,400000.0,0.0004554191047164652,0.00014077685626446822,0.002676534890151335,0.00022891076832288646,24.384036864266765,0.024154285960401978,pulse-width collapse,high,24.415543241553898,,
346,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,800000.0,0.0004516952032951442,0.0001613388439812583,0.0034746973551829713,0.00017512806471859838,21.484434478858823,0.1177362262572483,pulse-width collapse,high,21.704588322667153,,
347,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,1000000.0,0.0005379251464817287,0.0001433522266175398,0.0034200079340344918,0.0002197163748382895,25.792771328029286,0.06661432579660848,pulse-width collapse,high,25.992592377920925,,
348,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,800000.0,0.00026625259002367935,0.0002458715593796592,0.0024485895659594873,0.00013453106769869188,25.643936509393136,0.09274056454788106,pulse-width collapse,high,25.88861179219782,,
349,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,625000.0,0.00039212953561750604,0.00011721335980790175,0.0031765768066978296,0.00015420172446313257,26.355109482407464,0.1008728225291242,pulse-width collapse,high,26.57554270630287,,
350,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,1250000.0,0.0003135550494164711,0.000244458718129685,0.0030792253914608235,0.00014524493802248656,27.315799480011453,0.11786641709108346,pulse-width collapse,high,27.623219379663997,,
351,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,1250000.0,0.00040548139346830564,8.600345404246633e-05,0.002904897335091729,0.0002137831285947234,23.915563171895972,0.036520466266886355,pulse-width collapse,high,24.030577265613648,,
352,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,500000.0,0.0005114741773497037,0.00011217417290717733,0.0021559972888659023,0.0002264149849407206,26.605804335724095,0.07700220679063788,pulse-width collapse,high,26.762312820669052,,
353,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,400000.0,0.0005540484036136182,0.00022356822048793525,0.002422203838557957,0.00022088873133162964,24.076356061565278,0.06266850960934493,pulse-width collapse,high,24.198505042852485,,
354,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,625000.0,0.0006658117521092588,0.0001653830051276588,0.002132799265442289,0.00034624500884479064,24.71342091983395,0.04469633023608611,pulse-width collapse,high,24.801967897067666,,
355,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,1250000.0,0.00036265257050841805,0.0001929078599654008,0.0023549041952716735,0.000172601261504056,27.835979598751223,0.08635430524175404,pulse-width collapse,high,28.047065587142956,,
356,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,800000.0,0.0005324191531490167,0.0002465245083864734,0.002731195495265265,0.00029764030079765854,20.304056224526505,0.04105074518966168,pulse-width collapse,high,20.411273650009676,,
357,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,500000.0,0.00027293408200370885,0.00020928015090900345,0.002642131960415681,0.0001572595283427681,20.4173042447631,0.10270564044772801,pulse-width collapse,high,20.6367346575135,,
358,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,1250000.0,0.00045985440903505907,0.0001112423185047505,0.003048395107851271,0.00022512070257096024,27.674580580864475,0.11844893249347344,pulse-width collapse,high,28.064504272495913,,
359,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,800000.0,0.00035523252652614303,0.0001300736295980519,0.0025995432051769555,0.00014535207551093966,20.507557676474754,0.07796127733231682,pulse-width collapse,high,20.675771779377982,,
360,width_collapse,pulse-width collapse,pulse-width collapse,True,1,1,0,0,0,0,1.0,0,400000.0,0.0006189272547323417,0.0001246732539053096,0.0028856952710012928,0.00028387040469898264,26.25150549081305,0.033479527737912254,pulse-width collapse,high,26.310591307921538,,
